TIME(2023/11/07 09:45:11.918),FPOGD,FPOGID,LPMM,RPMM,AOI
4.00577,0.14679,15,3.88354,2.96866,
4.01297,0.02078,16,4.06042,2.96132,
4.01923,0.02704,16,3.85959,2.977,
4.02573,0.03354,16,3.74842,2.99752,
4.03244,0.04025,16,3.18704,3.01728,
4.03891,0.04672,16,3.15489,3.04368,
4.0462,0.05402,16,3.10109,3.03798,
4.05338,0.06119,16,3.10591,2.97077,
4.05927,0.06708,16,3.12737,2.93279,
4.06619,0.07401,16,3.15438,3.00088,
4.07291,0.08072,16,3.13704,2.98115,
4.07938,0.08072,16,3.13123,2.96274,
4.08612,0.08072,16,3.13128,2.96472,
4.09274,0.08072,16,3.21315,2.97302,
4.09924,0.08072,16,3.19394,2.98842,
4.10623,0.08072,16,3.1586,3.02987,
4.11258,0.08072,16,3.17903,3.05519,
4.11905,0.01981,17,3.17124,3.02823,
4.12628,0.02704,17,3.18381,3.0455,
4.13297,0.03372,17,3.21963,3.05434,
4.13959,0.04034,17,3.22128,3.07046,
4.1459,0.04666,17,3.20167,3.09785,
4.15271,0.05347,17,3.22581,3.0917,
4.1597,0.06046,17,3.21138,3.06678,
4.16647,0.06723,17,3.19264,3.12367,
4.17313,0.07388,17,3.21724,3.16025,
4.17987,0.08063,17,3.20551,3.14782,
4.18655,0.08731,17,3.24462,3.13383,
4.19318,0.09393,17,3.29487,3.13398,
4.19968,0.10043,17,3.25268,3.1148,
4.20667,0.10742,17,3.22614,3.17252,
4.21301,0.10742,17,3.26283,3.14975,
4.22028,0.10742,17,3.26863,3.18785,
4.22678,0.10742,17,3.27385,3.16338,
4.23364,0.02063,18,3.27816,3.14529,
4.24005,0.02704,18,3.27787,3.20039,
4.24695,0.03394,18,3.35107,3.17724,
4.25342,0.04041,18,3.33458,3.15827,
4.2601,0.04709,18,3.35625,3.17015,
4.26706,0.05405,18,3.30465,3.16852,
4.2738,0.06079,18,3.28704,3.19586,
4.2803,0.06729,18,3.29556,3.19763,
4.28702,0.07401,18,3.33577,3.18637,
4.29364,0.08063,18,3.30662,3.18661,
4.30057,0.08755,18,3.32669,3.19008,
4.30716,0.09415,18,3.32532,3.20391,
4.31375,0.10074,18,3.33451,3.1894,
4.32053,0.10751,18,3.36464,3.21419,
4.32669,0.11368,18,3.34691,3.20552,
4.33362,0.12061,18,3.32725,3.19145,
4.34082,0.12781,18,3.37564,3.23005,
4.34744,0.13443,18,3.38728,3.21091,
4.35416,0.14114,18,3.3866,3.22926,
4.36093,0.14114,18,3.36632,3.2654,
4.36707,0.14114,18,3.39947,3.24928,
4.37433,0.14114,18,3.38669,3.25895,
4.38095,0.02002,19,3.38721,3.29828,
4.38748,0.02655,19,3.42238,3.28652,
4.39441,0.03348,19,3.40455,3.27945,
4.40103,0.0401,19,3.39839,3.29958,
4.40771,0.04678,19,3.43149,3.29176,
4.41519,0.05426,19,3.4201,3.29077,
4.42114,0.06021,19,3.43997,3.32489,
4.42786,0.06693,19,3.43078,3.34796,
4.43387,0.07294,19,3.4161,3.34024,
4.44098,0.08005,19,3.41725,3.341,
4.44748,0.08655,19,3.45097,3.34697,
4.45462,0.09369,19,3.44829,3.35281,
4.4614,0.10046,19,3.44221,3.39479,
4.46783,0.1069,19,3.49279,3.35616,
4.47479,0.11386,19,3.45463,3.39719,
4.48102,0.12009,19,3.46067,3.4059,
4.48813,0.1272,19,3.46537,3.402,
4.4949,0.13397,19,3.47188,3.42652,
4.5015,0.14056,19,3.53087,3.42616,
4.50806,0.14713,19,3.50894,3.38681,
4.5148,0.15387,19,3.48936,3.39157,
4.52142,0.16049,19,3.52279,3.40765,
4.52835,0.16742,19,3.53875,3.40687,
4.53458,0.17365,19,3.54085,3.44934,
4.54156,0.18063,19,3.54547,3.51035,
4.54813,0.18719,19,3.54576,3.47999,
4.55524,0.19431,19,3.54065,3.50409,
4.5618,0.20087,19,3.54765,3.47494,
4.56827,0.20734,19,3.58593,3.44575,
4.57504,0.21411,19,3.57274,3.49694,
4.58185,0.21411,19,3.57648,3.49543,
4.58801,0.21411,19,3.5985,3.51182,
4.59537,0.21411,19,3.59713,3.5062,
4.60181,0.01996,20,3.61581,3.47433,
4.6087,0.02686,20,3.63795,3.49384,
4.61548,0.03363,20,3.64716,3.50294,
4.62219,0.04034,20,3.64434,3.5229,
4.62854,0.04669,20,3.66842,4.06348,
4.63574,0.05389,20,3.76515,3.86174,ST-Full
4.64224,0.06039,20,3.77163,3.80443,ST-Full
4.64847,0.06662,20,4.03143,3.53477,ST-Full
4.65546,0.07361,20,4.01054,3.67045,ST-Full
4.66187,0.08002,20,4.09555,3.53495,ST-Full
4.66867,0.08682,20,3.99331,3.5931,ST-Full
4.67572,0.08682,20,3.93176,3.59017,
4.68195,0.08682,20,4.09862,3.52441,
4.68906,0.08682,20,4.0244,3.58648,
4.69577,0.08682,20,4.26859,3.58384,
4.70203,0.08682,20,4.16835,3.5595,
4.70889,0.08682,20,4.14415,3.59465,
4.71594,0.02017,21,4.11832,3.59686,ST-Full
4.7226,0.02682,21,4.15806,3.59266,ST-Full
4.7287,0.03293,21,4.04133,3.62624,ST-Full
4.73602,0.04025,21,4.07631,3.63127,ST-Full
4.74265,0.04688,21,4.03357,3.61997,ST-Full
4.74893,0.05316,21,4.1576,3.61006,ST-Full
4.75583,0.06006,21,4.13414,3.61841,ST-Full
4.76236,0.06659,21,4.17391,3.61498,ST-Full
4.76901,0.07324,21,4.01352,3.67278,ST-Full
4.77631,0.08054,21,3.97618,3.60446,ST-Full
4.78284,0.08707,21,3.97646,3.62174,ST-Full
4.78973,0.09396,21,4.12531,3.75188,ST-Full
4.7963,0.10052,21,4.14246,3.62102,ST-Full
4.8028,0.10703,21,4.04913,3.58887,ST-Full
4.80917,0.1134,21,3.98278,3.73636,ST-Full
4.81586,0.12009,21,4.01187,3.61368,ST-Full
4.82291,0.12714,21,4.12136,3.73236,ST-Full
4.82965,0.13388,21,4.12433,3.75612,ST-Full
4.8363,0.14053,21,4.21154,3.71194,ST-Full
4.84296,0.14719,21,4.0616,3.72351,ST-Full
4.84967,0.1539,21,4.11699,3.76598,ST-Full
4.85663,0.16086,21,3.94878,3.84603,ST-Full
4.86322,0.16086,21,4.0558,3.83067,
4.86951,0.16086,21,3.96442,3.8035,
4.87628,0.16086,21,3.99385,3.78889,
4.88284,0.01962,22,4.05324,3.7951,ST-Full
4.89008,0.02686,22,4.05658,3.80749,ST-Full
4.8974,0.03418,22,4.18378,3.78643,ST-Full
4.90305,0.03983,22,4.2407,3.78517,ST-Full
4.90988,0.04666,22,4.22398,3.81986,ST-Full
4.91672,0.0535,22,4.17249,3.83268,ST-Full
4.92313,0.05991,22,4.22942,3.83768,ST-Full
4.93027,0.06705,22,4.13042,3.76542,ST-Full
4.93692,0.0737,22,4.11912,3.73534,ST-Full-W4
4.94363,0.08041,22,4.02474,3.70194,ST-Full-W4
4.94974,0.08652,22,4.10274,3.75436,ST-Full-W4
4.957,0.09378,22,4.04959,3.63959,ST-Full-W4
4.96368,0.10046,22,3.90715,3.66368,ST-Full-W4
4.96994,0.10672,22,3.90001,3.71757,ST-Full-W4
4.97668,0.11346,22,3.9236,3.7494,ST-Full-W4
4.98343,0.11346,22,3.9852,3.65711,
4.99051,0.11346,22,3.916,3.64554,
4.99677,0.11346,22,3.94278,3.67556,
5.00397,0.11346,22,3.98945,3.69389,
5.01059,0.11346,22,3.98897,3.64064,
5.01715,0.11346,22,3.95358,3.66848,
5.02383,0.01987,23,3.94996,3.61706,ST-Full
5.03003,0.02606,23,3.94169,3.6783,ST-Full
5.03732,0.03336,23,3.92861,3.6745,ST-Full
5.0437,0.03973,23,3.98711,3.69119,ST-Full
5.05066,0.04669,23,3.96594,3.67067,ST-Full
5.05725,0.05328,23,3.95422,3.67122,ST-Full
5.064,0.06003,23,3.92707,3.6807,ST-Full
5.07071,0.06674,23,3.93303,3.68521,ST-Full
5.07742,0.07346,23,3.92926,3.73439,TT-Full
5.08377,0.0798,23,3.95527,3.78628,TT-Full
5.09052,0.08655,23,3.96329,3.68786,TT-Full
5.09726,0.09329,23,3.97488,3.6694,TT-Full
5.10452,0.10056,23,3.97886,3.74023,TT-Full
5.1109,0.10693,23,3.96956,3.74151,TT-Full
5.11783,0.11386,23,3.9797,3.73735,TT-Full
5.12454,0.12057,23,3.98266,3.66235,TT-Full
5.13113,0.12717,23,3.98662,3.65469,TT-Full
5.13763,0.13367,23,4.01975,3.67852,TT-Full
5.14413,0.14017,23,4.03914,3.69681,TT-Full
5.15125,0.14728,23,3.98998,3.69186,TT-Full
5.15799,0.15402,23,4.05783,3.76475,TT-Full
5.1644,0.16043,23,4.09783,3.76405,TT-Full
5.17139,0.16742,23,4.02058,3.88529,TT-Full
5.17813,0.16742,23,4.09578,3.79303,
5.18488,0.16742,23,4.09543,3.80504,
5.19125,0.16742,23,4.05022,3.76318,
5.19788,0.16742,23,4.052,3.7636,
5.20477,0.16742,23,4.00922,3.72158,
5.21115,0.16742,23,4.01578,3.73701,
5.2179,0.02002,24,4.03357,3.75014,TT-Full
5.22498,0.0271,24,4.02826,3.71163,TT-Full
5.23145,0.03357,24,3.99516,3.69684,TT-Full
5.23834,0.04047,24,3.98929,3.69037,TT-Full
5.24487,0.047,24,3.98341,3.66896,TT-Full
5.25128,0.05341,24,4.00688,3.69891,TT-Full
5.25848,0.06061,24,4.03885,3.72908,TT-Full
5.26489,0.06702,24,4.04585,3.66245,TT-Full
5.2717,0.07382,24,4.03572,3.76589,TT-Full
5.27832,0.08044,24,4.03563,3.78587,TT-Full
5.28531,0.08743,24,4.01835,3.74894,TT-Full
5.29196,0.09409,24,4.00639,3.72491,TT-Full
5.29843,0.10056,24,4.047,3.68279,TT-Full
5.30518,0.1073,24,4.05765,3.69618,TT-Full
5.31155,0.11368,24,3.9982,3.67167,TT-Full
5.31833,0.12045,24,4.02232,3.75526,TT-Full
5.3252,0.12732,24,4.04322,3.78879,TT-Full
5.33215,0.13428,24,4.01443,3.72555,TT-Full
5.3389,0.14102,24,4.0156,3.76304,TT-Full
5.34555,0.14767,24,3.99494,3.73072,TT-Full
5.35205,0.15417,24,3.99717,3.6872,TT-Full
5.35849,0.16061,24,4.0027,3.68523,TT-Full
5.36588,0.168,24,4.05417,3.68443,TT-Full
5.3721,0.17422,24,4.01672,3.76902,TT-Full
5.37878,0.18091,24,3.9916,3.73674,TT-Full
5.38568,0.18781,24,3.9916,3.73674,TT-Full
5.39249,0.19461,24,4.03064,3.77647,TT-Full
5.3989,0.20102,24,4.03434,3.69056,TT-Full
5.4057,0.20782,24,4.01823,3.80841,TT-Full
5.41238,0.21451,24,4.03305,3.71584,TT-Full
5.41901,0.22113,24,4.03539,3.70339,TT-Full
5.42557,0.22769,24,4.02549,3.72479,TT-Full
5.43234,0.23447,24,4.01489,3.76611,TT-Full
5.43936,0.24149,24,3.99067,3.765,TT-Full
5.44608,0.2482,24,3.96413,3.75383,TT-Full
5.45248,0.25461,24,3.979,3.68772,TT-Full
5.45944,0.26157,24,3.9895,3.74861,TT-Full
5.46588,0.26801,24,3.98939,3.73003,TT-Full
5.47226,0.27438,24,4.00246,3.76066,TT-Full
5.47955,0.28168,24,3.99084,3.73631,TT-Full
5.48602,0.28815,24,3.94738,3.7653,TT-Full
5.49295,0.29507,24,3.96961,3.76342,TT-Full
5.49924,0.30136,24,3.95413,3.74565,TT-Full
5.50641,0.30853,24,3.95474,3.75679,TT-Full
5.51273,0.31485,24,3.96843,3.6689,TT-Full
5.51917,0.32129,24,3.96528,3.66153,TT-Full
5.52609,0.32822,24,3.96314,3.69631,TT-Full
5.53268,0.33481,24,3.94013,3.80376,TT-Full
5.53976,0.34189,24,4.01702,3.89166,TT-Full
5.54623,0.34836,24,4.0599,3.9979,TT-Full
5.55325,0.35538,24,4.04027,3.8582,TT-Full
5.55966,0.35538,24,4.07116,4.16718,
5.56668,0.35538,24,4.02009,4.01402,
5.57327,0.35538,24,4.12837,4.31049,
5.57965,0.35538,24,4.13527,4.15539,
5.58664,0.35538,24,4.18998,4.26284,
5.59286,0.35538,24,4.12978,4.19509,
5.60086,0.02121,25,4.08516,4.14721,TT-Full
5.60715,0.0275,25,4.04977,3.99709,TT-Full
5.61392,0.03427,25,3.99944,4.08343,TT-Full
5.6203,0.04065,25,4.0005,4.34471,TT-Full
5.62692,0.04727,25,4.01574,4.18945,TT-Full
5.63333,0.05368,25,4.04988,4.18276,TT-Full
5.63986,0.06021,25,4.07107,4.25118,TT-Full
5.64716,0.0675,25,4.07894,4.25836,TT-Full
5.65314,0.07349,25,4.0809,4.39686,TT-Full
5.66052,0.08087,25,4.05443,4.34152,TT-Full
5.66782,0.08817,25,4.08331,4.32464,TT-Full
5.67355,0.0939,25,4.11572,4.27009,TT-Full
5.6803,0.10065,25,4.0791,4.08309,TT-Full
5.68665,0.10699,25,4.04848,4.09056,TT-Full
5.69336,0.11371,25,4.03926,4.17906,TT-Full
5.70059,0.12094,25,4.05435,4.2386,TT-Full
5.70728,0.12762,25,4.03578,4.22808,TT-Full
5.71378,0.13412,25,4.0396,4.18018,TT-Full
5.72043,0.14078,25,4.06082,4.11234,TT-Full
5.72711,0.14746,25,4.03042,4.14501,TT-Full
5.73389,0.15424,25,4.06572,4.33312,TT-Full
5.74078,0.16113,25,4.05054,4.35388,TT-Full
5.74741,0.16776,25,4.03002,4.17203,TT-Full
5.75369,0.17404,25,4.08406,4.30525,TT-Full
5.76047,0.18082,25,4.01588,4.2186,TT-Full
5.76721,0.18756,25,4.00184,4.14092,TT-Full
5.77417,0.19452,25,4.06799,4.11477,TT-Full
5.78058,0.20093,25,4.01653,4.16074,TT-Full
5.78769,0.20804,25,4.0263,4.14306,TT-Full
5.79437,0.21472,25,4.03648,4.22843,TT-Full
5.80048,0.22083,25,4.03691,4.21989,TT-Full
5.80753,0.22787,25,4.05743,4.21996,TT-Full
5.81439,0.23474,25,4.06882,4.16716,TT-Full
5.82108,0.24142,25,4.00971,4.16408,TT-Full
5.82764,0.24799,25,3.99963,4.15287,TT-Full
5.83432,0.25467,25,4.0458,4.27228,TT-Full
5.84122,0.26157,25,4.04727,4.26971,TT-Full
5.84796,0.26831,25,4.01792,4.29133,TT-Full
5.85413,0.27448,25,4.04342,4.30342,TT-Full
5.8609,0.28125,25,4.06089,4.30218,TT-Full
5.86768,0.28802,25,4.00254,4.38497,TT-Full
5.87531,0.29565,25,4.01016,4.32011,TT-Full
5.88138,0.30173,25,4.04749,4.30809,TT-Full
5.88815,0.3085,25,4.02112,4.27284,TT-Full
5.89478,0.31512,25,4.01715,4.30577,TT-Full
5.90155,0.3219,25,4.01508,4.24284,TT-Full
5.90753,0.32788,25,4.00426,4.17178,TT-Full
5.91501,0.33536,25,4.07437,4.35352,TT-Full
5.92157,0.34192,25,4.05483,3.72139,TT-Full
5.92804,0.34839,25,4.00545,3.76833,TT-Full
5.93497,0.35532,25,4.11733,3.74476,TT-Full
5.94174,0.36209,25,4.01091,3.76236,TT-Full
5.94836,0.36871,25,4.1007,3.79322,TT-Full
5.95505,0.36871,25,4.22361,3.76399,
5.96182,0.36871,25,4.10585,3.73794,
5.96786,0.36871,25,4.11208,3.72915,
5.97485,0.01981,26,3.96507,3.71387,TT-Full
5.98154,0.02649,26,3.9532,3.72159,TT-Full
5.98819,0.03314,26,3.93342,3.73478,TT-Full
5.99503,0.03998,26,3.97034,3.76127,TT-Full
6.00183,0.04678,26,4.05151,3.77478,TT-Full
6.0087,0.05365,26,3.98307,3.74185,TT-Full
6.01526,0.06021,26,3.97482,3.7209,TT-Full
6.02151,0.06647,26,3.98377,3.75574,TT-Full
6.02875,0.0737,26,3.97887,3.7543,TT-Full
6.03546,0.08041,26,4.06458,3.78338,TT-Full
6.04214,0.0871,26,4.06503,3.78556,TT-Full
6.04889,0.09384,26,4.03148,3.73557,TT-Full
6.05551,0.10046,26,4.07859,3.74174,TT-Full
6.06207,0.10703,26,4.07241,3.73319,TT-Full
6.06851,0.11346,26,4.08389,3.76576,TT-Full
6.07541,0.12036,26,4.08417,3.77528,TT-Full
6.0817,0.12665,26,4.09945,3.78235,TT-Full
6.08884,0.13379,26,4.09588,3.80828,TT-Full
6.09549,0.14044,26,4.0717,3.8071,TT-Full
6.10251,0.14746,26,4.10071,3.80542,TT-Full
6.10919,0.15414,26,4.28948,3.80757,TT-Full
6.11563,0.16058,26,4.35155,3.81553,TT-Full
6.12259,0.16754,26,4.36458,3.79719,TT-Full
6.12869,0.17365,26,4.29054,3.78274,TT-Full
6.13589,0.18085,26,4.03816,3.80551,TT-Full
6.14212,0.18707,26,3.9813,3.81671,TT-Full
6.14932,0.19427,26,4.02091,3.80725,TT-Full
6.15582,0.20078,26,4.0426,3.78425,TT-Full
6.16269,0.20764,26,4.09871,3.79571,TT-Full
6.16937,0.21432,26,4.06897,3.83106,TT-Full
6.17633,0.22128,26,4.24067,3.82965,TT-Full
6.18256,0.22751,26,4.21459,3.819,TT-Full
6.19019,0.23514,26,3.96269,3.81192,TT-Full
6.19571,0.24066,26,4.02786,3.80467,TT-Full
6.20245,0.24741,26,4.06788,3.78648,TT-Full
6.20969,0.25464,26,4.11138,3.81326,TT-Full
6.21628,0.26123,26,4.21688,3.84409,TT-Full
6.22308,0.26804,26,4.30701,3.83771,TT-Full
6.22968,0.26804,26,4.30477,3.83394,
6.23624,0.26804,26,4.17637,3.85799,
6.24268,0.26804,26,4.03053,3.86768,
6.24979,0.02011,27,4.0913,3.84664,TT-Full
6.25647,0.02679,27,4.19773,3.85227,TT-Full
6.26306,0.03339,27,4.30984,3.86367,TT-Full
6.26953,0.03986,27,4.34291,3.86038,TT-Full
6.27682,0.04715,27,4.27639,3.86603,TT-Full
6.28448,0.05481,27,4.2321,3.85698,TT-Full
6.29086,0.06119,27,4.25005,3.8496,TT-Full
6.29654,0.06686,27,4.11076,3.86005,Full
6.30289,0.07321,27,4.12215,3.84346,Full
6.30981,0.08014,27,4.19941,3.8692,Full
6.31638,0.0867,27,4.42252,3.9035,Full
6.32346,0.09378,27,4.30619,3.8949,Full
6.33026,0.10059,27,4.25764,3.85839,Full
6.33685,0.10718,27,4.33363,3.85495,Full
6.34341,0.11374,27,4.10661,3.8527,Full
6.34979,0.12012,27,4.17165,3.90673,Full
6.35696,0.12729,27,4.21983,3.91759,Full
6.36374,0.13406,27,4.21595,3.91804,Full
6.37015,0.14047,27,4.21496,3.90922,Full
6.37689,0.14722,27,4.22603,3.89101,Full
6.38376,0.15408,27,4.19849,3.87508,Full
6.39047,0.1608,27,4.18477,3.88241,Full
6.39722,0.16754,27,4.26253,3.8846,Full
6.40338,0.17371,27,4.28945,3.89517,Full
6.41034,0.18066,27,4.38318,3.86754,Full
6.41681,0.18713,27,4.12276,3.89056,Full
6.42395,0.19427,27,4.13309,3.88385,Full
6.43063,0.20096,27,4.15836,3.91432,Full
6.43735,0.20767,27,4.12483,3.89982,Full
6.44403,0.21436,27,4.40696,3.89585,Full
6.45093,0.22125,27,4.38242,3.93449,Full
6.45703,0.22736,27,4.16025,3.92717,Full
6.46362,0.23395,27,4.14096,3.92123,Full
6.47086,0.24118,27,4.1418,3.91775,Full
6.47736,0.24768,27,4.17942,3.92351,Full
6.48422,0.25455,27,4.19536,3.89182,Full
6.49094,0.26126,27,4.20103,3.91356,Full
6.49762,0.26794,27,4.24356,3.96946,Full
6.50375,0.27408,27,4.2318,3.96938,Full
6.51102,0.28134,27,4.20626,3.92343,Full
6.5174,0.28772,27,4.29065,3.92982,Full
6.52429,0.29462,27,4.32801,3.98544,Full
6.53064,0.30096,27,4.36118,3.95969,TT-Full
6.53738,0.30771,27,4.4196,3.90974,TT-Full
6.54449,0.31482,27,4.42611,3.92173,TT-Full
6.55145,0.32178,27,4.31061,3.9294,TT-Full
6.5578,0.32812,27,4.22404,3.91738,TT-Full
6.56467,0.32812,27,4.23709,3.90656,
6.5708,0.32812,27,4.2548,3.96663,
6.578,0.32812,27,4.42508,4.27459,
6.58453,0.32812,27,4.44956,4.08599,
6.59146,0.32812,27,4.33998,3.88172,
6.59769,0.32812,27,4.26827,3.82718,
6.60483,0.32812,27,4.29607,3.99986,
6.61154,0.32812,27,4.21217,3.95497,
6.6178,0.32812,27,4.15861,3.99365,
6.62479,0.32812,27,4.09119,4.03248,
6.63116,0.32812,27,4.09578,3.9563,
6.63821,0.32812,27,4.07969,3.89445,
6.64484,0.02005,28,4.15655,3.89401,ST-Full-W16
6.6517,0.02692,28,4.18612,3.90617,ST-Full-W16
6.65839,0.0336,28,4.1682,3.95336,ST-Full-W16
6.66492,0.04013,28,4.10979,3.91768,ST-Full-W16
6.67178,0.047,28,4.09802,3.94271,ST-Full-W16
6.67804,0.05325,28,4.09233,3.90891,ST-Full-W16
6.68518,0.06039,28,4.11154,3.91829,ST-Full-W16
6.69165,0.06686,28,4.09815,3.90767,ST-Full-W16
6.69861,0.07382,28,4.10524,3.88774,ST-Full-W16
6.70535,0.08057,28,4.0848,3.97128,ST-Full-W16
6.71201,0.08722,28,4.08648,3.999,ST-Full-W16
6.71854,0.09375,28,4.09059,4.00422,ST-Full-W16
6.72543,0.10065,28,4.09488,4.026,ST-Full-W16
6.73206,0.10727,28,4.09988,3.9773,ST-Full-W16
6.73831,0.11353,28,4.10576,3.97053,ST-Full-W16
6.74515,0.12036,28,4.11583,3.96913,ST-Full-W16
6.75189,0.12711,28,4.10856,3.93278,ST-Full-W16
6.75909,0.13431,28,4.13026,3.9349,ST-Full-W16
6.76566,0.14087,28,4.12989,3.9496,ST-Full-W16
6.77237,0.14758,28,4.13633,3.96732,ST-Full-W16
6.77911,0.15433,28,4.12975,3.94605,ST-Full-W16
6.78546,0.16068,28,4.11142,3.95047,ST-Full-W16
6.79193,0.16714,28,4.1196,3.96467,ST-Full-W16
6.79922,0.17444,28,4.11685,3.98455,ST-Full-W16
6.80551,0.18073,28,4.09218,3.93423,ST-Full-W16
6.81244,0.18765,28,4.07959,3.9337,ST-Full-W16
6.81915,0.19437,28,4.10305,3.91502,ST-Full-W16
6.82584,0.20105,28,4.10501,3.91874,ST-Full-W16
6.83243,0.20764,28,4.10991,3.91878,ST-Full-W16
6.83932,0.21454,28,4.11872,3.91863,ST-Full-W16
6.84598,0.22119,28,4.13975,3.9179,ST-Full-W16
6.85214,0.22736,28,4.12451,3.90677,ST-Full-W16
6.85925,0.23447,28,4.127,3.90275,ST-Full-W16
6.86566,0.24088,28,4.12183,3.89779,ST-Full-W16
6.87296,0.24817,28,4.11899,3.93713,ST-Full-W16
6.87946,0.25467,28,4.14254,3.91622,ST-Full-W16
6.88617,0.26138,28,4.14924,3.92478,ST-Full-W16
6.89285,0.26807,28,4.17029,3.91788,ST-Full-W16
6.89902,0.27423,28,4.16682,3.91715,ST-Full-W16
6.90598,0.28119,28,4.12704,3.89723,ST-Full-W16
6.91293,0.28815,28,4.1055,3.91147,ST-Full-W16
6.91962,0.29483,28,4.16827,3.90698,ST-Full-W16
6.92636,0.30157,28,4.1701,3.93462,ST-Full-W16
6.93311,0.30832,28,4.17517,3.88648,ST-Full-W16
6.93951,0.31473,28,4.177,3.92855,ST-Full-W16
6.9462,0.32141,28,4.17847,3.92856,ST-Full-W16
6.95276,0.32797,28,4.14225,3.85955,ST-Full-W16
6.9595,0.33472,28,4.18312,3.95737,ST-Full-W16
6.96609,0.34131,28,4.25608,3.95739,ST-Full-W16
6.97348,0.34869,28,4.20268,3.92566,ST-Full-W16
6.97989,0.3551,28,4.27501,3.95736,ST-Full-W16
6.98645,0.3551,28,4.28475,3.99984,
6.99365,0.3551,28,4.31681,3.99699,
7.00009,0.3551,28,4.48489,4.12752,
7.00702,0.3551,28,4.30406,4.19556,
7.01297,0.3551,28,4.47962,4.33672,
7.01996,0.3551,28,4.47347,4.40697,
7.02658,0.3551,28,4.30391,4.29508,
7.03348,0.3551,28,4.30748,4.35742,
7.04028,0.3551,28,4.26988,4.30657,
7.04694,0.02036,29,4.2823,4.34821,ST-Full-W1
7.05374,0.02716,29,4.27415,4.30234,ST-Full-W1
7.0603,0.03372,29,4.29036,4.29148,ST-Full-W1
7.06674,0.04016,29,4.26524,4.20907,ST-Full-W1
7.07336,0.04678,29,4.26784,4.19869,ST-Full-W1
7.07996,0.05338,29,4.27907,4.27452,ST-Full-W1
7.08667,0.06009,29,4.25013,4.2703,ST-Full-W10
7.0936,0.06702,29,4.23715,4.27707,ST-Full-W10
7.10059,0.07401,29,4.22974,4.26306,ST-Full-W10
7.10718,0.0806,29,4.28019,4.25499,ST-Full-W10
7.11392,0.08734,29,4.26018,4.26384,ST-Full-W10
7.12009,0.09351,29,4.22624,4.24668,ST-Full-W10
7.12735,0.10077,29,4.20257,4.23385,ST-Full-W10
7.13409,0.10751,29,4.20958,4.25237,ST-Full-W10
7.14069,0.11411,29,4.22514,4.27789,ST-Full-W10
7.14719,0.12061,29,4.21288,4.24684,ST-Full-W10
7.15402,0.12744,29,4.20582,4.30839,ST-Full-W10
7.16086,0.13428,29,4.20207,4.14348,ST-Full-W10
7.1673,0.14072,29,4.19828,4.1429,ST-Full-W10
7.1738,0.14722,29,4.18905,4.1686,ST-Full-W10
7.18045,0.15387,29,4.20325,4.24992,ST-Full-W10
7.18723,0.16064,29,4.19351,4.29373,ST-Full-W10
7.19446,0.16788,29,4.16835,4.21154,ST-Full-W10
7.20105,0.17447,29,4.189,3.90764,ST-Full-W10
7.20773,0.18115,29,4.17359,4.35921,ST-Full-W10
7.21445,0.18787,29,4.15733,4.4013,ST-Full-W10
7.22107,0.19449,29,4.15739,4.38116,ST-Full-W10
7.22729,0.20071,29,4.15185,4.37785,ST-Full-W10
7.23453,0.20795,29,4.11225,4.29265,ST-Full-W10
7.24127,0.21469,29,4.08518,4.2188,ST-Full-W10
7.24783,0.22125,29,4.09422,4.15153,ST-Full-W10
7.25461,0.22803,29,4.10057,4.16846,ST-Full-W10
7.26129,0.23471,29,4.1148,4.22304,ST-Full-W10
7.26797,0.24139,29,4.11613,4.31619,ST-Full-W10
7.27487,0.24829,29,4.11501,4.309,ST-Full-W10
7.28134,0.25476,29,4.09918,4.21906,ST-Full-W1-W10
7.28766,0.25476,29,4.09727,4.2364,
7.29449,0.25476,29,4.11078,4.23442,
7.30093,0.25476,29,4.11116,4.23623,
7.3078,0.02014,30,4.09038,4.30886,ST-Full-W1
7.31485,0.02719,30,4.08015,4.25113,ST-Full-W1
7.32132,0.03366,30,4.07156,4.35089,ST-Full-W1
7.32822,0.04056,30,4.05413,4.40595,ST-Full-W1
7.33444,0.04678,30,4.06495,4.42392,ST-Full-W1
7.34116,0.0535,30,4.05865,4.38921,ST-Full-W1
7.34842,0.06076,30,4.05607,4.40855,ST-Full-W1
7.35501,0.06735,30,4.0502,4.44336,ST-Full-W1
7.36151,0.07385,30,4.08133,4.28272,ST-Full-W1-W10
7.36786,0.0802,30,4.06957,4.32391,ST-Full-W10
7.37515,0.08749,30,4.0693,4.38418,ST-Full-W10
7.38187,0.09421,30,4.05842,4.11706,ST-Full-W10
7.38794,0.10028,30,4.09755,4.10602,ST-Full-W10
7.39502,0.10736,30,4.09772,4.10811,ST-Full-W10
7.40146,0.1138,30,4.08056,4.10788,ST-Full-W10
7.40869,0.12103,30,4.07854,4.11328,ST-Full-W10
7.41534,0.12769,30,4.06428,4.10977,ST-Full-W10
7.42203,0.13437,30,4.06719,4.14856,ST-Full-W10
7.42874,0.14108,30,4.05817,4.14671,ST-Full-W10
7.43549,0.14783,30,4.06742,4.14317,ST-Full-W10
7.4422,0.15454,30,4.03396,4.15316,ST-Full-W10
7.44836,0.16071,30,4.03436,4.13554,ST-Full-W10
7.4556,0.16794,30,4.03607,4.11958,ST-Full-W10
7.4624,0.17474,30,4.0751,4.11267,ST-Full-W10
